Projected Dates,County/Counties,NAICS/SIC,Projected Date,NEG,Closure or Layoff?,NAICS Code,Union,Affected Occupation,Comments,Location,Region,Congressional ,NAICS,Date Received,Company Name,Employees,Industry,Notice URL,Affected Occupations,Local Area,SIC,County,Company Address,Notice Link,Company Contact,Trade,Workforce Area,County: Local  Name,Closure/Layoff,Source,NAFTA/Trade
2008-09-30 00:00:00,,561499,,,,,N,,,"7125 Industrial Road    Stop 2901F                       Florence, KY 41042",,,,2008-09-22 00:00:00,IAP World Services,207,Other business support services,,,,,,,,,,Northern Kentucky,,Layoff/Closure,WARN,
On or around 11/10/2008,,311421,,,,,N,,,"7845 Carneal Road              West Paducah, KY 42086",,,,2008-09-09 00:00:00,American Beverage Corporation,96,,,"Lead, Production Operator, QA Batch Tech, Floater, QA Team Leader, Line Lead, QA Tech, Operator, Operator - Packer, Operator - Filler, Operator - Labeler, Machanic, Maintance Mechanic, Mechanic - A, Forklift Driver, Operator - Labeler, QA Manager, Operator - Filler, HR Manager, Customer Service Representative, Operations Manager, Sanitation Supervisor, Wastewater Operator, Adminstrative Assistant, Sanitation Tech, QA Tech, Janitor, Shipping Clerk, Stockroom Clerk, Palletizer Operator, Operator - QA, Regional Sales Manager, Team Leader, General Manager, Production - Filler, Shift Coordinator, Production Operator, Supervisor",,,,,,,N,Western Kentucky,,Layoff,WARN,
On or around 07/27/2009,,331521,,,,,Y,,,"3340 Hopkinsville Rd.       Cadiz, KY 42211",,,,2008-09-05 00:00:00,"Johnson Controls, Inc.",,,,"Arc Welder, Material Handler, Paint Room Attendant, Press Operator, Spot Welder, Tool Crib Attendant, Tube Bender, Supervisor, Maintence Supervisor, Materials Support, Receptionist/Accounting Admin, Shipping & Receiving Clerk, Blackbelt, Inspector, Maintenance Electrician, Customer Service, Quality Technician, Industrial Engineer, Engineering Change, Manager, Shipping & Receiving Paintline, Cut & Etch Technician, Materials Administrator, Assistant Quality Manager, Continuous Improvement Manager, Tooling Engineer, Materials Analyst, QS/BOS/TS Coordinator, Financial Analyst, Machinist, Team Leader, Focus Factory Manager, Production Control Manager, Supplier Quality Engineer, PM Coordinator, Quality Engineer, Inventory Analyst, CMM Technician, Senior Financial Analyst, Robot Engineer, General Laborer, Weld Engineer, Steel Buyer, Senior Quality Engineer, Health, Safety, Ergonomics & Environmental Coordinator, Controller, Human Resource Manager, Plant Manager",,,,,,,N,Western Kentucky,,Closure,WARN,
2008-11-10 00:00:00,,336399,,,,,Y,,,"1000 Old Brunerstown Road                                        Shelbyville, KY 40065",,,,2008-09-05 00:00:00,"Miartinrea Heavy Stamping, Inc.",47,All other motor vehicle parts,,See WARN,,,,,,,N,Greater Louisville,,Layoff,WARN,
2008-11-01 00:00:00,,561320,,,,,N,,,"2095 Global Way                 1081 Aviation Blvd.            Hebron, KY 41048",,,,2008-08-27 00:00:00,TFE Logistics Group,595,,,See WARN,,,,,,,N,Northern Kentucky,,Layoff,WARN,
2008-10-26 00:00:00,,,,,,,N,,,"219 Greentown Lane         Paintsville, KY 41240",,,,2008-08-22 00:00:00,"CDG Management, LLC",75,,,See WARN,,,,,,,,EKCEP,,Closure,WARN,
On or around 10/31/2008,,325211,,,,,N,,,"390 Community Drive       Henderson, KY 42420",,,,2008-08-19 00:00:00,"Atlantis Plastics, Inc.",152,,,See WARN,,,,,,,N,Green River,,?,WARN,
On or around 10/31/2008,,326199,,,,,N,,,"390 Community Drive       Henderson, KY 42420",,,,2008-08-19 00:00:00,"Atlantis Plastics, Inc.",152,All other plastic Mfg.,,See WARN,,,,,,,N,Green River,,?,WARN,
2008-10-01 00:00:00,,336399,,,,,Y,,,"1000 Old Brunerstown Road                                        Shelbyville, KY 40065",,,,2008-08-08 00:00:00,Martinrea  ,57,All other motor vehicle parts Mfg.,,See WARN,,,,,,,N,Greater Louisville,,Layoff,Layoff notice,
10/13/2008 - 10/31/2008,,,,,,,N,,,"3710 HWY 60 East                Morganfield, KY",,,,2008-08-07 00:00:00,Rayloc,,,,See WARN,,,,,,,N,Green River,,Layoff,WARN,
2008-10-01 00:00:00,,,,,,,Y,,,"1000 Old Brunerstown Road                                        Shelbyville, KY 40065",,,,2008-08-01 00:00:00,Martinrea,57,,,See WARN,,,,,,,N,Greater Louisville,,Layoff,WARN,
10/01/2008 - 10/15/2008,,332913,,,,,N,,,"84 Industrial Park               Hager Hill, KY ",,,,2008-08-01 00:00:00,American Standard Brands,48,Plumbing fixture fittings and trim,,See WARN,,,,,,,N,EKCEP,,Closure,WARN,
09/30/2008 - 03/31/2009,,339999,,,,,N,,,"1150 Mayde Road               Berea, KY 40403",,,,2008-07-18 00:00:00,Panasonic Motor Company,51,All other miscellaneous Mfg.,,See WARN,,,,,,,N,Bluegrass,,Closure,WARN,
On or around 07/14/2008 & 07/27/2008,,336399,,,,,Y,,Those laid off maybe offered recall in 6 months.,"12510 Westport Road       2420 Chamberlain Lane    Louisville, KY ",,,,2008-07-18 00:00:00,"Dakkota Integrated Systems, LLC",85,All other motor vehicle parts Mfg.,,See WARN,,,,,,,N,Greater Louisville,,Layoff,Company notice,
"10/06/2008, 11/03/2008, 12/03/2008",,621610,,,,,?,,,"11403 Bluegrass PKWY      Suites 400 & 600 & 710     Louisville, KY 40299",,,,2008-07-18 00:00:00,Walgreens                                              OptionCare Home Care,106,Home healthcare agencies,,See WARN,,,,,,,N,Greater Louisville,,Layoff,WARN,
2008-09-30 00:00:00,,339999,,,,,N,,,"1150 Mayde Road               Berea, KY 40403",,,,2008-07-18 00:00:00,Panasonic Motor Company,51,,,See WARN,,,,,,,,Bluegrass,,Closure,WARN,
2008-07-21 00:00:00,,423120,,,,,N,,,"750 Black Branch Rd. Elizabethtown, Kentucky 42701",,,,2008-07-15 00:00:00,Dana Holding Corporation,260,New Motor Vehicle Part Merchant WHSLE,,,,,,,,,?,Lincoln Trail,,Layoff,Company Representative,
09/10/208,,481111,,,,,N,,,"Louisville - 5015 Crittendon Drive, Louisville, KY 40209           NKY/Cincinnati base - 3013 Terminal Drive, Hebron, KY 41048",,,,2008-07-14 00:00:00,Republic Airways Holdings,?,Scheduled passenger air transportation,,See WARN,,,,,,,N,Greater Louisville & Northern Kentucky,,Layoff,WARN,
?,,44814,,,,,N,,31 locations closing,"1801 Alexandria Drive, Suite 148             Lexington, KY 40504",,,,2008-07-07 00:00:00,"Dawahare's of Lexington, LLC",450 +/-,Family clothing stores,,,,,,,,,?,Statewide,,Closure,Company Representative,
2008-07-07 00:00:00,,336399,,,,,Y,,,"1400 Issac Shelby, Inc.      Shelbyville, KY 40065-9173",,,,2008-07-07 00:00:00,"Johnson Controls, Inc.",114 +/-,All other motor vehicle parts Mfg.,,See WARN,,,,,,,N,Greater Louisville,,Layoff,WARN,
2008-08-01 00:00:00,,488210,,,,,Y,,,"5114 Crittenden Drive Louisville, Kentucky ",,,,2008-06-30 00:00:00,RCS Transportation LLC,104,Support activites for rail transport,,?,,,,,,,?,Greater Louisville,,Layoff,WARN,
2008-08-31 00:00:00,,326299,,,,,N,,,"1101 Corporate Drive        Springfield, KY 40069",,,,2008-06-30 00:00:00,"Akebono Brake                                     Springfield Plant (AMTEC Brake, LLC dba Akebone Brake)",140,All other rubber products mfg.; brake lining mfg.,,All,,,,,,,N,Lincoln Trail,,Closure,WARN,
2008-08-25 00:00:00,,4842,,,,,Y,,,"6709 Grade Lance          Louisville, KY 40213",,,,2008-06-25 00:00:00,"Allied Automotive Group (Allied Systems, LTD.)",73,Specialized freight trucking,,See WARN,,,,,,,?,Greater Louisville,,Layoff,WARN,
2008-08-07 00:00:00,,336212,,,,,N,,,"PO Box 875                            489 International Drive    Cadiz, KY 42211",,,,2008-06-09 00:00:00,"Benson International, LLC",87,Truck trailer mfg.,,See WARN,,,,,,,N,West Kentucky,,Closure,WARN,
,,,,,,,,,,"2125 Lake Jericho          Smithville, Kentucky 40068",,,,2008-06-06 00:00:00,CA Gardiner Veneer,60,Manuifacturing,,,,,,,,,?,Greater Louisville,,Closure,,
2008-06-09 00:00:00,,,,,,,N,,,"One Executive Blvd.          Owensboro, KY 42301",,,,2008-06-06 00:00:00,"Minnesota/Owensboro Executive Inn, LLC",72,Accommodation and food services,,See WARN,,,,,,,N,Green River,,,WARN,
2008-08-05 00:00:00,,444110,,,,,N,,,"1001 Vandalay Dr.         Frankfort, Kentucky 40601",,,,2008-06-04 00:00:00,The Home Depot,78,Home centers,,All,,,,,,,?,Bluegrass,,Closure,WARN,
2008-08-01 00:00:00,,522320,,,,,N,,,"400 Ring Road                      Elizabethtown, KY 42701",,,,2008-06-03 00:00:00,Fort Knox National Company,79,"Financial transactions processing, reserve, and clearinghouse activities",,See WARN,,,,,,,N,Lincoln Trail,,Layoff,WARN,
07/28/2008 - 09/30/2008,,,,,,,N,,,"7301 Distribution Drive    Louisville, KY 40258",,,,2008-05-30 00:00:00,"D-J, Inc. dba Nypro Kentucky",178,Plastics and rubber mfg.,,See WARN,,,,,,,?,Greater Louisville,,Closure,WARN,
2008-07-21 00:00:00,,336112,,,,,N,,,"2000 Fern Valley Road      Louisville, KY 40213",,,,2008-05-23 00:00:00,Ford Motor Company                   Louisville Assembly Plant,756,Light truck and utility vehicle mfg.,,See WARN,,,,,,,N,Greater Louisville,,Layoff,WARN,
,,444110,,,,,N,,,"1001 Vandalay Dr.         Frankfort, Kentucky 40601",,,,2008-05-01 00:00:00,Home Depot,N/A,Home centers,,Location positions,,,,,,,?,Bluegrass,,Closure,CED                                   DWES Staff,
2008-06-19 00:00:00,,,,,,,Y,,,"2000 Stanley Gault PKWY Louisville, KY 40223",,,,2008-04-30 00:00:00,Lear Corporation,124,,,,,,,,,,N,Greater Louisville,,Layoff,WARN,
2008-06-18 00:00:00,,331111,,,,,N,,See WARN,"Route 23                                 Ashland, KY 41101",,,,2008-04-25 00:00:00,Johnson Controls @ AK Steel,50 +/-,Iron and steel mills,,See WARN,,,,,,,N,TENCO,,Layoff,WARN,
06/14/2008 - 06/28/2008,,,,,,,N,,,"636 Holt Drive                      Scottsville, KY",,,,2008-04-15 00:00:00,A.O. Smith,220 +/-,,,,,,,,,,?,Barren River,,Closure,WARN,
2008-06-01 00:00:00,,334419,,,,,N,,,"687 Industrial Dr.                Edmonton, KY 42129-8950",,,,2008-04-01 00:00:00,Sumitomo Electric Wiring System,100 + ,Electronic equipment and supplies - MFRS,,See WARN,,,,,,,N,Barren River,,,WARN/CED,
2008-05-31 00:00:00,,488210,,,,,Y,,,"11900 Westport Road        Louisville, KY 40245",,,,2008-03-31 00:00:00,RCS Transportation LLC,191,Support activites for rail transport,,See WARN,,,,,,,N,Greater Louisville,,Layoff,WARN,
2008-06-01 00:00:00,,331319,,,,,N,,,"1430 S. 13th St.               Louisville, Kentucky 40232",,,,2008-03-28 00:00:00,Novelis Corp.,105,Other aluminum rolling and drawing,,All,,,,,,,?,Greater Louisville,,Closure,CED,
On or around 05/31/2008,,336399,,,,,N,,,"1320 W. Main Street          Glasgow, KY 42141",,,,2008-03-24 00:00:00,DANA  ,100,All other motor vehicle parts Mfg.,,,,,,,,,Y,Barren River,,Layoff,WARN                    OET Office Manger,
2008-05-02 00:00:00,,,,,,,N,,,"11000 Electron Drive      Jeffersontown, KY 40299",,,,2008-03-07 00:00:00,"Dillard's, Inc. ",89 +/-,,,All,,,,,,,?,Greater Louisville,,,WARN,
2008-06-01 00:00:00,,,,,,,N,,,"Blue Grass Airport              4000 Terminal Drive          Lexington, KY 40510",,,,2008-02-15 00:00:00,"SkyWest Airlines, Inc.",15,Airline,,See WARN,,,,,,,N,Bluegrass,,Layoff,WARN,
2008-05-02 00:00:00,,315223,,,,,N,,,"6901 Riverport Drive   Louisville, Kentucky 40258",,,,2008-02-08 00:00:00,The Apparel Group LTD,91,"Men's shirt, ex. Work shirt mfg.",,See WARN,,,,,,,?,Greater Louisville,,Layoff,WARN,
2008-03-31 00:00:00,,336211,,,,,N,,,"2001 US 421 South              Frankfort, KY 40601",,,,2008-01-31 00:00:00,Bendix,3 +/-,Vehicle body manufacturing,,See WARN,,,,,,,?,Bluegrass,,Layoff,WARN,
12/31/2007 - 02/2008,,325998,,,,,Y,,,"4242 Camp Ground Road Louisville, KY 40216",,,,2008-01-25 00:00:00,DuPont Performance Elastomer,223,Other miscellaneous chemicals mfg.,,See WARN,,,,,,,? ,Greater Louisville,,Closure,WARN,
2008-03-16 00:00:00,,62139,,,,,N,,,"315 East Broadway          Louisville, KY 40202",,,,2008-01-18 00:00:00,"Senior Care, Inc. & Gateway at Norton Healthcare Pavillion",91,Healthcare,,,,,,,,,?,Greater Louisville,,,WARN,
2008-03-16 00:00:00,,,,,,,N,,,"Turfland Mall                  2195 Harrodsburg Road  Lexington, KY 40504",,,,2008-01-17 00:00:00,"Dillard's, Inc. ",121 +/-,,,All,,,,,,,?,Bluegrass,,,WARN,
2008-01-11 00:00:00,,,,,,,N,,,"12410 Hanson Road         Slaughters, KY 42456",,,,2008-01-17 00:00:00,"KMMC, LLC dba Vision No. 9 Mine",108,,,,,,,,,,?,Green River,,,WARN,
2008-01-19 00:00:00,,,,,,,N,,,"110 North First Street       Central City, KY 42330",,,,2008-01-17 00:00:00,"CDG Management, LLC",57,,,,,,,,,,?,Western Kentucky,,Closure,WARN,
2008-03-14 00:00:00,,327992,,,,,,,,"6870 HWY 42 East                Ghent, KY 41045",,,,2008-01-16 00:00:00,MultiServ - A HARSCO Company,95,Ground or treated mineral and earths,,,,,,,,,,Northern Kentucky,,Closure,WARN,
2008-07-21 00:00:00,,336112,,,,,Y,,,"2000 Fern Valley Road      Louisville, KY 40213",,,,,Ford Motor Company                   Louisville Assembly Plant,756,Light truck and utility vehicle mfg.,,See WARN,,,,,,,,Greater Louisville,,,WARN,
2009-01-31 00:00:00,,31252,,,,,,,,"Route 2 Kendal Springs Road                                        Owingsville, KY 40360",,,,,Cintas,148,Work pants,,,,,,,,,,TENCO,,Closure,,
01/02/2009 - 05/01/2009,,336399,,,,,N,,"Manufacturing Specialist, Warehouse Specialist, Quality Control, Janitor, Tool Crib Attendant, Maintenance Technician, Line Mold Technician, Master Scheduler, Production Supervisor, Supplier Scheduler, Materials Clerk, Purchasing Coordinator, Accounting Coordinator, Quality Manager, IT Adinistrator, HR Specialist, Direct Ship Coordinator, Quality Engineer, Financial Analyst, Materials Supervisor, Process Engineer, Process Technician, HR Manger, Plant Manager, Operations Manager, Lead Advanced Manufacturing Engineer, Production Manager, Injection Mold Manager, Engineering Manager, Controller, HSE&E Coordinator, Quality Lab Supervisor, Documnet Contral Coordinator, Process Engineer, Electrical Engineer, Engineer Technician, IT Supervisor","900 Nutter Drive                 Bardstown, KY ",,,,2008-10-29 00:00:00,Intertec,157,All other motor vehicle parts mfg. ,,,,,,,,,,Lincoln Trail,,Closure,WARN,
01/01/2010 - 09/30/2010,,,,,,,N,,"dba, Intelligrated. Phase out operations","1524 Lebanon Road               Danville, KY 40422-9601",,,333922,2009-12-17 00:00:00,FKI Logistex,200,,,Production workers,,,,,,,,Bluegrass,,Closure,WARN,
2010-03-31 00:00:00,,,,,,,Y,,,"1515 Mercer Road                Lexington, KY 40511-1080",,,333415,2009-12-10 00:00:00,TRANE                                                         Climate Solutions,70,,,See W.A.R.N.,,,,,,,,Bluegrass,,Layoff,WARN,
2010-03-12 00:00:00,,,,,,,,,,"702 Happy Valley Rd.         Glasgow, KY 42141",,,,2009-12-07 00:00:00,Carhartt,30,,,Distribution center workers,,,,,,,,Barren River,,Closure,WARN,
2010-03-12 00:00:00,,,,,,,,,,"40 Aberdeen Drive              Glasgow, KY 42141",,,,2009-12-07 00:00:00,Carhartt,64,,,Distribution center workers,,,,,,,,Barren River,,Closure,WARN,
2010-01-31 00:00:00,,,,,,,,,Intent of primary customer is to interview and potentially hire the majority of affected Exel workers.,"5607 National Turnpike     Louisville, KY 40214",,,493111,2009-11-26 00:00:00,Exel,86,,,See W.A.R.N.,,,,,,,,Greater Louisville,,Closure,WARN,
2009-07-31 00:00:00,,,,,,,Y,,Unknown if WARN was distributed,"5212 US Highway 42, East Carrollton, KY 41008",,,3363,2009-11-23 00:00:00,ArvinMeritor,41,,,See W.A.R.N.,,,,,,,,Northern Kentucky,,Closure,WARN,
2010-02-28 00:00:00,,,,,,,N,,"Facility located in Danville. 1020 Hustonville Rd. Danville, KY 40422","314 Main Street                    Red Wing, MN 55066",,,316219,2009-11-20 00:00:00,Red Wing Shoes,202,,,Priduction workers,,,,,,,,Bluegrass,,Closure,WARN,
2009-11-22 00:00:00,,,,,,,,,"dba, Pikeville Call Center","425 Raritan Center Parkway                                   Edison, NJ 08837",,,561422,2009-11-17 00:00:00,"CDG Management, LLC and Civic Development Group, LLC - Pikeville Call Center",36,,,Telemarketers,,,,,,,,EKCEP,,Closure,WARN,
2010-01-08 00:00:00,,,,,,,,,This is the first round of layoffs. Modine anticipates closure of entire facility in 2010,"551 Tapp Road                       Harrodsburg, KY 40330-2213",,,423730,2009-11-09 00:00:00,Modine Manufacturing Company,13,,,Production workers,,,,,,,,Bluegrass,,Closure,WARN,
2010-01-03 00:00:00,,,,,,,,,Plan is for a temporary layoff but there is a possibility that the layoff will become permanent,"5525 US Hwy 60 East           Owensboro, KY 42303",,,325211,2009-11-09 00:00:00,"Daramic, LLC",180,,,Production workers,,,,,,,,GRADD,,Layoff,WARN,
2009-12-31 00:00:00,,,,,,,N,,No union involvement for the occupations as shown in W.A.R.N.,"5212 US Highway 42, East Carrollton, KY 41008",,,3363,2009-11-02 00:00:00,ArvinMeritor,8,,,See W.A.R.N.,,,,,,,,Northern Kentucky,,Closure,WARN,
2009-12-31 00:00:00,,,,,,,N,,,"3029 West Muhammad Ali Blvd.                                   P.O. Box 32980                      Louisville, KY 40232-2980",,,312229,2009-10-30 00:00:00,National Tobacco,5,,,See W.A.R.N.,,,,,,,,Greater Louisville,,Layoff,WARN,
2009-12-15 00:00:00,,,,,,,,,,"1030 Hoover Blvd.                 Frankfort, KY 40601",,,332510,2009-10-21 00:00:00,GECOM Corporation,160,,,Production laborers,,,,,,,,Bluegrass,,Layoff,WARN,
12/26/2009 - 01/08/2010,,,,,,,,,,"1801 Watergap Road             Prestonsburg, KY 41653",,,212112,2009-10-20 00:00:00,"Miller Bros. Coal, LLC",225,,,Coal mining occupations,,,,,,,,EKCEP,,Layoff,WARN,
2010-06-01 00:00:00,,,,,,,Y,,,"101 Kuhlman Blvd.               Versailles, KY 40383",,,334416,2009-10-15 00:00:00,Kuhlman Elctric Corporation,5,,,See W.A.R.N.,,,,,,,,Bluegrass,,Layoff,WARN,
2010-01-01 00:00:00,,,,,,,Y,,,"101 Kuhlman Blvd.               Versailles, KY 40383",,,334416,2009-10-15 00:00:00,Kuhlman Elctric Corporation,1,,,See W.A.R.N.,,,,,,,,Bluegrass,,Layoff,WARN,
2010-04-01 00:00:00,,,,,,,Y,,,"101 Kuhlman Blvd.               Versailles, KY 40383",,,334416,2009-10-15 00:00:00,Kuhlman Elctric Corporation,3,,,Customer service representative - power,,,,,,,,Bluegrass,,Layoff,WARN,
2010-05-03 00:00:00,,,,,,,Y,,,"101 Kuhlman Blvd.               Versailles, KY 40383",,,334416,2009-10-15 00:00:00,Kuhlman Elctric Corporation,2,,,"Proposal engineer, market and load planning anayst",,,,,,,,Bluegrass,,Layoff,WARN,
06/21/2010 - 07/04/2010,,,,,,,N,,,"12209 Chandler Drive           Walton, KY 41094",,,336360,2009-10-14 00:00:00,"Faurecia Automotive Seating, Inc.  International Industrial Park",68,,,See W.A.R.N.,,,,,,,,Northern Kentucky,,Closure,WARN,
2009-03-30 00:00:00,,,,,,,,,Unknown if WARN was distributed,"1030 Hoover Blvd.                 Frankfort, KY 40601",,,332510,2009-10-14 00:00:00,GECOM Corporation,160,,,Production laborers,,,,,,,,Bluegrass,,Layoff,WARN,
2009-12-11 00:00:00,,,,,,,Y,,,"931 Wing Ave.                         Owensboro, KY 42303-0418",,,33721,2009-10-13 00:00:00,The HON Company,144,,,Production workers,,,,,,,,Green River,,Closure,WARN,
2009-11-16 00:00:00,,,,,,,Y,,,"7435 Industrial Road             Florence, KY 41042",,,332322,2009-10-01 00:00:00,Mestek Inc. ,63,,,Sheet metal fabrication,,,,,,,,Northern Kentucky,,Closure,WARN,
2010-01-01 00:00:00,,,,,,,Y,,,"101 Kuhlman Blvd.               Versailles, KY 40383",,,334416,2009-09-30 00:00:00,Kuhlman Elctric Corporation,1,,,Administrative Assistant,,,,,,,,Bluegrass,,Layoff,WARN,
2010-01-18 00:00:00,,,,,,,Y,,,"101 Kuhlman Blvd.               Versailles, KY 40383",,,334416,2009-09-30 00:00:00,Kuhlman Elctric Corporation,2,,,"Human Resource Director, Safety Manager",,,,,,,,Bluegrass,,Layoff,WARN,
2010-03-01 00:00:00,,,,,,,Y,,,"101 Kuhlman Blvd.               Versailles, KY 40383",,,334416,2009-09-30 00:00:00,Kuhlman Elctric Corporation,3,,,See W.A.R.N.,,,,,,,,Bluegrass,,Layoff,WARN,
2010-04-01 00:00:00,,,,,,,Y,,,"101 Kuhlman Blvd.               Versailles, KY 40383",,,334416,2009-09-30 00:00:00,Kuhlman Elctric Corporation,2,,,See W.A.R.N.,,,,,,,,Bluegrass,,Layoff,WARN,
2009-07-31 00:00:00,,,,,,,Y,,Unknown if WARN was distributed,"5212 US Highway 42, East Carrollton, KY 41008",,,3363,2009-09-28 00:00:00,ArvinMeritor,,,,See W.A.R.N.,,,,,,,,Northern Kentucky,,Closure,WARN,
2009-07-31 00:00:00,,,,,,,Y,,Unknown if WARN was distributed,"5212 US Highway 42, East Carrollton, KY 41008",,,3363,2009-09-28 00:00:00,ArvinMeritor,,,,See W.A.R.N.,,,,,,,,Northern Kentucky,,Closure,WARN,
2009-11-20 00:00:00,,,,,,,Y,,,"Old U.S. 23 and Pond Run Road                                          Raceland, KY 41169",,,336510,2009-09-24 00:00:00,Progress Rail Raceland Corp.,95,,,Production laborers,,,,,,,,TENCO,,Layoff,WARN,
11/20/2009 - 11/27/2009,,,,,,,Y,,,"5212 US Highway 42, East Carrollton, KY 41008",,,3363,2009-09-21 00:00:00,ArvinMeritor,15,,,See W.A.R.N.,,,,,,,,Northern Kentucky,,Closure,WARN,
11/30/2009 - 12/14/2009,,,,,,,N,,,"545 Pearce Industrial Road                                          Shelbyville, KY 40065",,,,2009-09-15 00:00:00,Buckhorn Inc.,88,,,Production workers,,,,,,,,Greater Louisville,,Closure,WARN,
2009-11-02 00:00:00,,,,,,,Y,,,"101 Kuhlman Blvd.               Versailles, KY 40383",,,334416,2009-09-03 00:00:00,Kuhlman Elctric Corporation,1,,,Senior Engineer,,,,,,,,Bluegrass,,Layoff,WARN,
2010-01-01 00:00:00,,,,,,,Y,,,"101 Kuhlman Blvd.               Versailles, KY 40383",,,334416,2009-09-03 00:00:00,Kuhlman Elctric Corporation,1,,,Senior Engineer,,,,,,,,Bluegrass,,Layoff,WARN,
2009-11-02 00:00:00,,,,,,,Y,,,"101 Kuhlman Blvd.               Versailles, KY 40383",,,334416,2009-09-03 00:00:00,Kuhlman Elctric Corporation,1,,,Senior Administrative Assistant,,,,,,,,Bluegrass,,Layoff,WARN,
2009-07-31 00:00:00,,,,,,,Y,,Unknown if WARN was distributed,"5212 US Highway 42, East Carrollton, KY 41008",,,3363,2009-08-25 00:00:00,ArvinMeritor,,,,See W.A.R.N.,,,,,,,,Northern Kentucky,,Closure,WARN,
07/31/2009 - 09/04/2009,,,,,,,Y,,Unknown if WARN was distributed,"5212 US Highway 42, East Carrollton, KY 41008",,,3363,2009-08-24 00:00:00,ArvinMeritor,72,,,See W.A.R.N.,,,,,,,,Northern Kentucky,,Closure,WARN,
2009-10-01 00:00:00,,,,,,,Y,,Initially announced temporary layoff in March 2009 but now anticipates extention beyod six months prompting the WARN,"2604 River Road                    Hawesville, KY ",,,33261,2009-08-07 00:00:00,"Roller Coater, Inc.",88,,,Production workers,,,,,,,,GRADD,,Layoff,WARN,
2009-08-28 00:00:00,,,,,,,N,,,"223 Progress Drive              Russell Springs, KY 42642",,,,2009-08-06 00:00:00,"Hitachi Cable Indiana, Inc.",81,,,Production workers,,,,,,,,Cumberlands,,Closure,WARN,
2009-09-30 00:00:00,,,,,,,,,"dba, Holiday Inn Airport East","4004 Gardiner Point Drive                                         Louisville, KY 40213",,,721110,2009-08-05 00:00:00,"Gardiner Point Innkeepers, Inc.",60,,,Hospitality industry workers,,,,,,,,Greater Louisville,,Closure,WARN,
2009-09-30 00:00:00,,,,,,,,,,"1100 Burlington Pike          Florence, KY 41042",,,493111,2009-08-03 00:00:00,Exel,54,,,Warehouse workers,,,,,,,,Northern Kentucky,,Closure,WARN,
08/14/2009 - 10/10/2009,,,,,,,,,,"901 New Columbia Road  Campbellsville, KY",,,333999,2009-07-28 00:00:00,Clarcor Air Filtration Products,86,,,Priduction workers,,,,,,,,Cumberlands,,Layoff,WARN,
2009-10-02 00:00:00,,,,,,,Y,,See W.A.R.N.,"5212 US Highway 42, East Carrollton, KY 41008",,,3363,2009-07-27 00:00:00,ArvinMeritor,83,,,See W.A.R.N.,,,,,,,,Northern Kentucky,,Closure,WARN,
2009-09-22 00:00:00,,,,,,,Y,,,"101 Kuhlman Blvd.               Versailles, KY 40383",,,334416,2009-07-24 00:00:00,Kuhlman Elctric Corporation,1,,,Accounts Receivable Specialist,,,,,,,,Bluegrass,,Layoff,WARN,
07/31/2009 - 09/04/2009,,,,,,,Y,,Unknown if WARN was distributed,"5212 US Highway 42, East Carrollton, KY 41008",,,3363,2009-07-24 00:00:00,ArvinMeritor,83,,,See W.A.R.N.,,,,,,,,Northern Kentucky,,Closure,WARN,
2009-09-07 00:00:00,,,,,,,Y,,,"101 Kuhlman Blvd.               Versailles, KY 40383",,,334416,2009-07-20 00:00:00,Kuhlman Elctric Corporation,1,,,Design Engineer,,,,,,,,Bluegrass,,Layoff,WARN,
2009-09-17 00:00:00,,,,,,,Y,,,"3029 West Muhammad Ali Blvd.                                   P.O. Box 32980                      Louisville, KY 40232-2980",,,312229,2009-07-17 00:00:00,National Tobacco,75,,,Tobacco workers,,,,,,,,Greater Louisville,,Partial Closure,WARN,
07/31/2009 - 09/04/2009,,,,,,,Y,,Unknown if WARN was distributed,"5212 US Highway 42, East Carrollton, KY 41008",,,3363,2009-07-09 00:00:00,ArvinMeritor,88,,,See W.A.R.N.,,,,,,,,Northern Kentucky,,Closure,WARN,
2009-09-18 00:00:00,,,,,,,Y,,,"5212 US Highway 42, East Carrollton, KY 41008",,,3363,2009-07-08 00:00:00,ArvinMeritor,95,,,See W.A.R.N.,,,,,,,,Northern Kentucky,,Closure,WARN,
2009-09-11 00:00:00,,,,,,,Y,,,"5212 US Highway 42, East Carrollton, KY 41008",,,3363,2009-07-08 00:00:00,ArvinMeritor,88,,,See W.A.R.N.,,,,,,,,Northern Kentucky,,Closure,WARN,
2009-09-11 00:00:00,,,,,,,Y,,,"5212 US Highway 42, East Carrollton, KY 41008",,,3363,2009-07-08 00:00:00,ArvinMeritor,88,,,See W.A.R.N.,,,,,,,,Northern Kentucky,,Closure,WARN,
2009-05-15 00:00:00,,,,,,,Y,,W.A.R.N. reflects expansion of W.A.R.N. dated 05/15/2009.,"5212 US Highway 42, East Carrollton, KY 41008",,,3363,2009-06-23 00:00:00,ArvinMeritor,105,,,See W.A.R.N.,,,,,,,,Northern Kentucky,,Closure,WARN,
2009-08-17 00:00:00,,,,,,,Y,,,"4014 Bells Lane                     Louisville, KY 40221",,,3261,2009-06-16 00:00:00,Occidental Chemical Corporation (OxyChem),55 +/-,,,Plastics production workers,,,,,,,,Greater Louisville,,Layoff,WARN,
